lr-AdamW,step,valid/recon/sess0,valid/recon/sess1,valid/recon/sess2,valid/recon/sess3,valid/recon/sess4,valid/recon/sess5,valid/recon/sess6,valid/recon/sess7,valid/recon/sess8,valid/recon/sess9,valid/recon/sess10,valid/recon/sess11,valid/recon/sess12,valid/recon/sess13,valid/recon/sess14,valid/recon/sess15,valid/recon/sess16,valid/recon/sess17,valid/recon/sess18,valid/recon/sess19,valid/recon/sess20,valid/recon/sess21,valid/recon/sess22,valid/recon/sess23,valid/recon/sess24,valid/recon/sess25,valid/recon/sess26,valid/recon/sess27,valid/recon/sess28,valid/recon/sess29,valid/recon/sess30,valid/recon/sess31,valid/recon/sess32,valid/recon/sess33,valid/recon/sess34,valid/recon/sess35,valid/recon/sess36,valid/recon/sess37,valid/recon/sess38,valid/recon/sess39,valid/recon/sess40,valid/recon/sess41,valid/recon/sess42,valid/recon/sess43,valid/recon/sess44,valid/recon/sess45,valid/recon/sess46,valid/recon/sess47,valid/recon/sess48,valid/recon/sess49,valid/recon/sess50,valid/recon/sess51,valid/recon/sess52,valid/recon/sess53,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/recon/sess1,train/recon/sess2,train/recon/sess3,train/recon/sess4,train/recon/sess5,train/recon/sess6,train/recon/sess7,train/recon/sess8,train/recon/sess9,train/recon/sess10,train/recon/sess11,train/recon/sess12,train/recon/sess13,train/recon/sess14,train/recon/sess15,train/recon/sess16,train/recon/sess17,train/recon/sess18,train/recon/sess19,train/recon/sess20,train/recon/sess21,train/recon/sess22,train/recon/sess23,train/recon/sess24,train/recon/sess25,train/recon/sess26,train/recon/sess27,train/recon/sess28,train/recon/sess29,train/recon/sess30,train/recon/sess31,train/recon/sess32,train/recon/sess33,train/recon/sess34,train/recon/sess35,train/recon/sess36,train/recon/sess37,train/recon/sess38,train/recon/sess39,train/recon/sess40,train/recon/sess41,train/recon/sess42,train/recon/sess43,train/recon/sess44,train/recon/sess45,train/recon/sess46,train/recon/sess47,train/recon/sess48,train/recon/sess49,train/recon/sess50,train/recon/sess51,train/recon/sess52,train/recon/sess53,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2449,1.1083239316940308,1.0317503213882446,1.1020721197128296,0.9853578805923462,1.1605077981948853,1.0796433687210083,1.1408532857894897,0.7131432890892029,1.165027141571045,1.2257487773895264,0.9020699858665466,1.092168927192688,1.1731353998184204,1.3794355392456055,1.092119812965393,0.952711284160614,1.0204564332962036,0.9602070450782776,1.0125517845153809,0.9252722263336182,0.573266863822937,1.0727473497390747,1.0504496097564697,1.11966073513031,1.1109651327133179,1.1017299890518188,1.136398434638977,0.9995532035827637,1.1178736686706543,1.152025580406189,1.1702381372451782,1.1078132390975952,1.0904059410095215,1.176564335823059,1.055275797843933,1.3014699220657349,1.0770196914672852,1.2152124643325806,1.1025470495224,1.0081106424331665,0.9100725054740906,0.9437386393547058,1.163572072982788,1.3103872537612915,1.2942973375320435,1.1971328258514404,0.996728241443634,1.1488761901855469,0.8862903714179993,0.9938995242118835,1.098038911819458,0.963228166103363,0.737627387046814,0.6758487224578857,10613.943359375,1.0613943338394165,0.04159935191273689,nan,nan,nan,0.0,0.9607842564582825,0.0,0.0,0.0,0.9607842564582825,1.0627655982971191,1.0613943338394165,48.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,1.1030855178833008,1.0269790887832642,1.107031226158142,0.9832456111907959,1.1701579093933105,1.0828443765640259,1.1239240169525146,0.7401979565620422,1.1375999450683594,1.2257767915725708,0.9212263226509094,1.1101170778274536,1.1648832559585571,1.399539828300476,1.049697756767273,0.9609937071800232,0.9660208225250244,0.9763129949569702,1.033502221107483,0.8800342679023743,0.657788097858429,1.0613734722137451,1.0136775970458984,1.1046448945999146,1.1178100109100342,1.085317850112915,1.1203389167785645,0.9258882999420166,1.0994786024093628,1.1287529468536377,1.170616865158081,1.0573015213012695,1.05336332321167,1.176607608795166,1.0582797527313232,1.286120891571045,1.0501996278762817,1.2392466068267822,1.0946162939071655,0.961660623550415,0.9129019379615784,0.9195820689201355,1.1683812141418457,1.2953026294708252,1.2326620817184448,1.1471352577209473,0.9605587720870972,1.1581016778945923,0.8639394640922546,0.900428295135498,1.0538984537124634,0.9860455393791199,0.796255350112915,0.6542115211486816,10495.494140625,1.0495491027832031,0.059787314385175705,nan,nan,nan,0.0,0.9607839584350586,0.0,0.0,0.0,0.9607839584350586
0.004,2450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2499,1.1144170761108398,1.030749797821045,1.1007258892059326,0.9836481213569641,1.1576956510543823,1.0746333599090576,1.1672282218933105,0.7009627223014832,1.1684823036193848,1.2221969366073608,0.9035337567329407,1.0984691381454468,1.174676537513733,1.3891189098358154,1.0883179903030396,0.951595664024353,1.0051692724227905,0.9677082300186157,1.016051173210144,0.9288230538368225,0.5775872468948364,1.0656495094299316,1.0640233755111694,1.118700385093689,1.097896695137024,1.1021287441253662,1.138805627822876,0.9989940524101257,1.1086821556091309,1.1509404182434082,1.1747260093688965,1.1202404499053955,1.0885217189788818,1.1770930290222168,1.0617705583572388,1.311585545539856,1.094416618347168,1.217788577079773,1.1094928979873657,0.9935407638549805,0.9025014042854309,0.9470601677894592,1.1653560400009155,1.308193564414978,1.2596925497055054,1.1924937963485718,1.0026881694793701,1.1560609340667725,0.893456757068634,0.9998614192008972,1.1023051738739014,0.9649416208267212,0.7482600212097168,0.6681234836578369,10621.697265625,1.0621696710586548,0.04034800827503204,nan,nan,nan,0.0,0.9803922176361084,0.0,0.0,0.0,0.9803922176361084,1.0621070861816406,1.0621696710586548,49.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1.101763129234314,1.0146974325180054,1.1123563051223755,0.9786136746406555,1.1610798835754395,1.085577130317688,1.1210559606552124,0.7365440130233765,1.1364374160766602,1.2310782670974731,0.9213595390319824,1.0981414318084717,1.161257266998291,1.3882980346679688,1.048019528388977,0.9588088393211365,0.9606988430023193,0.9831660985946655,1.033166766166687,0.8916298151016235,0.6548059582710266,1.0620957612991333,0.9997638463973999,1.1037864685058594,1.1164636611938477,1.0893301963806152,1.1218788623809814,0.9352632164955139,1.0988264083862305,1.1210867166519165,1.1707985401153564,1.0754330158233643,1.0616650581359863,1.1753836870193481,1.060878038406372,1.284662127494812,1.0483615398406982,1.2413984537124634,1.0948851108551025,0.9671691060066223,0.9136584401130676,0.9192754626274109,1.1666580438613892,1.2956483364105225,1.2380242347717285,1.148577094078064,0.9735373854637146,1.1571348905563354,0.8581310510635376,0.9019544720649719,1.0493104457855225,0.9872594475746155,0.7867012619972229,0.6420642137527466,10489.9306640625,1.0489928722381592,0.061453431844711304,nan,nan,nan,0.0,0.9803919792175293,0.0,0.0,0.0,0.9803919792175293
0.004,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2549,1.1140495538711548,1.0318764448165894,1.104665994644165,0.9846977591514587,1.1603479385375977,1.0775092840194702,1.1341341733932495,0.7046679854393005,1.181525468826294,1.2182108163833618,0.9059420228004456,1.1059917211532593,1.1962502002716064,1.3684155941009521,1.09719717502594,0.9592824578285217,0.9980486035346985,0.9616192579269409,1.011043667793274,0.9324008822441101,0.5843060612678528,1.0638995170593262,1.0463495254516602,1.119069218635559,1.1107680797576904,1.0945842266082764,1.1334692239761353,0.9921761155128479,1.124119758605957,1.153793215751648,1.1762661933898926,1.129929542541504,1.0863677263259888,1.177499771118164,1.05571711063385,1.3086762428283691,1.078419804573059,1.2149298191070557,1.101500391960144,0.9943506717681885,0.9062377214431763,0.946288526058197,1.1620079278945923,1.3086068630218506,1.3344039916992188,1.1968826055526733,0.9966771602630615,1.1482640504837036,0.9043462872505188,0.9801402688026428,1.09145987033844,0.9640053510665894,0.7471940517425537,0.6666337847709656,10625.0634765625,1.0625063180923462,0.03926666080951691,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0,1.0620605945587158,1.0625063180923462,50.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,1.1001319885253906,1.019223690032959,1.1068936586380005,0.9773670434951782,1.1633849143981934,1.0828893184661865,1.1314260959625244,0.7385122179985046,1.136489987373352,1.230430245399475,0.9223913550376892,1.1088342666625977,1.160763144493103,1.3937686681747437,1.0508531332015991,0.9696856737136841,0.9578086733818054,0.9815986156463623,1.0342732667922974,0.8902403116226196,0.6491320729255676,1.0589772462844849,0.9924435615539551,1.104103446006775,1.1128835678100586,1.0877509117126465,1.1222960948944092,0.9326901435852051,1.104494571685791,1.1287333965301514,1.1728862524032593,1.0642952919006348,1.067004680633545,1.172519326210022,1.0573680400848389,1.2831926345825195,1.0428669452667236,1.2397269010543823,1.0970070362091064,0.9627565741539001,0.9183677434921265,0.9187324047088623,1.1759430170059204,1.2953943014144897,1.237016201019287,1.146612286567688,0.9699479937553406,1.1582331657409668,0.8730623722076416,0.9018216133117676,1.0558642148971558,0.9884204268455505,0.7897753119468689,0.646446168422699,10497.3583984375,1.0497359037399292,0.05902618542313576,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.004,2550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2599,1.1112710237503052,1.0300365686416626,1.103803277015686,0.9853655099868774,1.1781818866729736,1.0817073583602905,1.1569374799728394,0.7145606279373169,1.1723053455352783,1.225053071975708,0.9030115008354187,1.1214916706085205,1.185023307800293,1.3865723609924316,1.1076422929763794,0.9760534167289734,1.0101938247680664,0.9617118239402771,1.0220446586608887,0.9395013451576233,0.5771043300628662,1.0700371265411377,1.0648211240768433,1.1222065687179565,1.1086243391036987,1.1034057140350342,1.1381081342697144,1.0001471042633057,1.1208051443099976,1.1629499197006226,1.1759624481201172,1.13296639919281,1.0949236154556274,1.1776529550552368,1.0594054460525513,1.3134713172912598,1.0893176794052124,1.2168927192687988,1.1092603206634521,1.005483627319336,0.9041882157325745,0.9447846412658691,1.1702921390533447,1.3050669431686401,1.2976422309875488,1.1776999235153198,1.0131129026412964,1.1677151918411255,0.907218873500824,0.9763283133506775,1.1199235916137695,0.9636884927749634,0.7411104440689087,0.6751416921615601,10669.1513671875,1.0669149160385132,0.03213493153452873,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0,1.065131664276123,1.0669149160385132,51.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,1.1024059057235718,1.017249345779419,1.1102001667022705,0.9720683097839355,1.165282130241394,1.087456226348877,1.1285947561264038,0.7415856122970581,1.1309422254562378,1.2283705472946167,0.918556809425354,1.1152740716934204,1.168290376663208,1.389660358428955,1.055375099182129,0.9726491570472717,0.9600737690925598,0.9838115572929382,1.034011960029602,0.8885419964790344,0.6580744385719299,1.0599843263626099,1.0153578519821167,1.105262041091919,1.1167550086975098,1.079654335975647,1.1247133016586304,0.9307889342308044,1.1013597249984741,1.1256065368652344,1.176599144935608,1.0652390718460083,1.0590472221374512,1.175411581993103,1.0600310564041138,1.2816866636276245,1.038608431816101,1.2396429777145386,1.0934966802597046,0.964511513710022,0.91986083984375,0.914489209651947,1.175819754600525,1.2942849397659302,1.2370223999023438,1.1473331451416016,0.9660134315490723,1.160504937171936,0.8656008839607239,0.8882099390029907,1.0387988090515137,0.9794771671295166,0.7777402997016907,0.648823082447052,10491.890625,1.0491892099380493,0.05932855233550072,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.004,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2649,1.114845633506775,1.0324746370315552,1.1037719249725342,0.984703540802002,1.1599035263061523,1.0761001110076904,1.133873701095581,0.7083837985992432,1.262139916419983,1.214316725730896,0.8990926146507263,1.0975286960601807,1.2078098058700562,1.3910311460494995,1.0785795450210571,0.9571545124053955,1.0127499103546143,0.9607444405555725,1.0133501291275024,0.9539675712585449,0.5766140222549438,1.0606038570404053,1.045660376548767,1.1236414909362793,1.0996381044387817,1.1077091693878174,1.1331125497817993,1.010533094406128,1.1219977140426636,1.1512163877487183,1.178631067276001,1.1408077478408813,1.1164934635162354,1.1802587509155273,1.0622062683105469,1.3135886192321777,1.1432695388793945,1.2179107666015625,1.0972529649734497,0.994519054889679,0.896902859210968,0.9420083165168762,1.1760737895965576,1.3094786405563354,1.3169077634811401,1.2012256383895874,1.017464518547058,1.1478755474090576,0.9406726360321045,0.977612316608429,1.1322859525680542,0.9682654738426208,0.742601752281189,0.6775590777397156,10688.0751953125,1.0688074827194214,0.029483288526535034,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0,1.0673578977584839,1.0688074827194214,52.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,1.1023463010787964,1.0127378702163696,1.1152796745300293,0.9791834950447083,1.166804552078247,1.081892967224121,1.1235800981521606,0.7514315247535706,1.135796070098877,1.2237310409545898,0.9169801473617554,1.1216833591461182,1.1629239320755005,1.3918757438659668,1.05708909034729,0.9641851782798767,0.9529988169670105,0.983788251876831,1.0305402278900146,0.8958103060722351,0.6562965512275696,1.059979796409607,0.9984880685806274,1.1021076440811157,1.1157673597335815,1.0896806716918945,1.1227715015411377,0.9273245930671692,1.1037425994873047,1.1235191822052002,1.1738070249557495,1.0756034851074219,1.067438006401062,1.1748592853546143,1.0579915046691895,1.2806479930877686,1.053391933441162,1.2408802509307861,1.0916550159454346,0.9599047303199768,0.9088561534881592,0.9205837845802307,1.1694549322128296,1.2952274084091187,1.2378642559051514,1.1455634832382202,0.9649062156677246,1.1577972173690796,0.8692522644996643,0.9001584649085999,1.048996090888977,0.9850530028343201,0.7746021151542664,0.6470488905906677,10494.7919921875,1.0494791269302368,0.058741044253110886,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.004,2650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2699,1.110615611076355,1.0336252450942993,1.098933219909668,0.983482837677002,1.1624064445495605,1.0817354917526245,1.1389518976211548,0.7166888117790222,1.195905327796936,1.2168478965759277,0.8978787064552307,1.0924293994903564,1.1898161172866821,1.3885940313339233,1.089015007019043,0.9818891286849976,1.005038857460022,0.957516074180603,1.0245659351348877,0.9222922325134277,0.5948117971420288,1.064745306968689,1.0242252349853516,1.135418176651001,1.105396032333374,1.1243215799331665,1.1426479816436768,0.9989948868751526,1.1122640371322632,1.1479556560516357,1.1731221675872803,1.1099109649658203,1.0827879905700684,1.1765642166137695,1.0657142400741577,1.2962679862976074,1.1382626295089722,1.223480224609375,1.1026557683944702,0.9929141998291016,0.9008519649505615,0.9579067230224609,1.1629797220230103,1.309682011604309,1.2950936555862427,1.1852858066558838,1.0166374444961548,1.1407954692840576,0.8925774097442627,0.97129225730896,1.1501457691192627,0.959610641002655,0.7411548495292664,0.6673834323883057,10644.13671875,1.0644137859344482,0.03509006276726723,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0,1.0649999380111694,1.0644137859344482,53.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1.1041107177734375,1.0212353467941284,1.1087626218795776,0.9768565893173218,1.1603602170944214,1.0821555852890015,1.1238261461257935,0.7390972971916199,1.1384605169296265,1.2298383712768555,0.9199677109718323,1.1128432750701904,1.1684900522232056,1.393273115158081,1.0459582805633545,0.9665285348892212,0.9606683850288391,0.9838756322860718,1.029653549194336,0.8906106352806091,0.6559173464775085,1.0602492094039917,0.9934114217758179,1.1021621227264404,1.113603949546814,1.0905659198760986,1.124619483947754,0.9333921670913696,1.09920334815979,1.1247848272323608,1.1753052473068237,1.0721572637557983,1.0532199144363403,1.1739979982376099,1.0545943975448608,1.284645676612854,1.0431034564971924,1.2387577295303345,1.0927811861038208,0.9646097421646118,0.915317714214325,0.9248659014701843,1.1765625476837158,1.2989047765731812,1.2377055883407593,1.1447454690933228,0.9596550464630127,1.160353183746338,0.864505410194397,0.8874812126159668,1.0656546354293823,0.9844440221786499,0.7833892107009888,0.6478073000907898,10492.41796875,1.0492416620254517,0.06172218173742294,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.004,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2749,1.111579179763794,1.0401662588119507,1.0993198156356812,0.984725296497345,1.1607201099395752,1.083683967590332,1.1400730609893799,0.7064295411109924,1.1764938831329346,1.2185341119766235,0.9035176634788513,1.0953090190887451,1.1951106786727905,1.3956154584884644,1.0951759815216064,0.9654647707939148,1.0071004629135132,0.9639354944229126,1.0135079622268677,0.9300912022590637,0.5768029093742371,1.0701433420181274,1.0273865461349487,1.1198605298995972,1.1054236888885498,1.0985971689224243,1.1308673620224,0.9833327531814575,1.1314901113510132,1.1429716348648071,1.171061396598816,1.1131542921066284,1.0793042182922363,1.1767133474349976,1.0558069944381714,1.302823543548584,1.0942796468734741,1.2195358276367188,1.0966697931289673,0.9916836619377136,0.8980697393417358,0.9437828063964844,1.1764123439788818,1.3105590343475342,1.2919728755950928,1.178979754447937,1.0086127519607544,1.1512832641601562,0.8931244015693665,0.982197105884552,1.0942816734313965,0.9644104242324829,0.7444063425064087,0.6705862879753113,10613.1240234375,1.0613124370574951,0.04202714189887047,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0,1.0621103048324585,1.0613124370574951,54.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,1.104308009147644,1.019325613975525,1.1021496057510376,0.9763355255126953,1.1635806560516357,1.0838803052902222,1.1269164085388184,0.7396191954612732,1.135744571685791,1.2314854860305786,0.9247769117355347,1.1114184856414795,1.1649709939956665,1.4007368087768555,1.0503734350204468,0.9609691500663757,0.9568083882331848,0.985221803188324,1.028469204902649,0.8807842135429382,0.6615437865257263,1.0608165264129639,0.9952841997146606,1.1054315567016602,1.110660195350647,1.0920395851135254,1.1214488744735718,0.9259670972824097,1.0990614891052246,1.1225868463516235,1.1751338243484497,1.0767664909362793,1.0529230833053589,1.177038550376892,1.0605300664901733,1.2862261533737183,1.0404751300811768,1.2386066913604736,1.0948574542999268,0.9619910717010498,0.9046888947486877,0.9264867305755615,1.1669632196426392,1.2964074611663818,1.2350208759307861,1.1461212635040283,0.9585500955581665,1.161919116973877,0.8690417408943176,0.88812255859375,1.0487923622131348,0.9807083010673523,0.7872816324234009,0.6458324193954468,10485.7783203125,1.0485775470733643,0.06301219016313553,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.004,2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2799,1.1131305694580078,1.0401779413223267,1.1005266904830933,0.9866907000541687,1.1630135774612427,1.0895416736602783,1.1372323036193848,0.7212280035018921,1.173745036125183,1.2232415676116943,0.9052779078483582,1.1076734066009521,1.1767808198928833,1.3925832509994507,1.0941039323806763,0.9588910937309265,1.0116959810256958,0.9681428670883179,1.021079659461975,0.95758056640625,0.5787444114685059,1.0659193992614746,1.047257423400879,1.1215585470199585,1.1097382307052612,1.1082113981246948,1.144720435142517,0.9830516576766968,1.131492018699646,1.1549447774887085,1.1776705980300903,1.1209880113601685,1.0968282222747803,1.1809396743774414,1.0510615110397339,1.3051061630249023,1.111314296722412,1.2228295803070068,1.1010767221450806,0.9999825358390808,0.8903738856315613,0.9422140121459961,1.169815182685852,1.3059660196304321,1.2917002439498901,1.1964824199676514,1.0283513069152832,1.1572070121765137,0.9035494923591614,0.9702083468437195,1.1557762622833252,0.9688606262207031,0.7469542026519775,0.6747179627418518,10664.109375,1.066411018371582,0.03272039815783501,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0,1.0648138523101807,1.066411018371582,55.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,1.1007704734802246,1.0218697786331177,1.1123478412628174,0.9766256809234619,1.162277340888977,1.084336280822754,1.1235064268112183,0.7398743629455566,1.1402719020843506,1.2327377796173096,0.9221391081809998,1.1080483198165894,1.1648752689361572,1.3926883935928345,1.054194688796997,0.9656551480293274,0.9493909478187561,0.9835879802703857,1.0345492362976074,0.8903142809867859,0.6564628481864929,1.063390851020813,0.9892774224281311,1.104089379310608,1.1135518550872803,1.09177565574646,1.1221555471420288,0.9227515459060669,1.0963568687438965,1.1257164478302002,1.1743592023849487,1.0637069940567017,1.045902132987976,1.1754534244537354,1.0594779253005981,1.282665729522705,1.046985149383545,1.2397524118423462,1.095463752746582,0.9675395488739014,0.9111812710762024,0.9213645458221436,1.1683944463729858,1.2956079244613647,1.2341550588607788,1.143225908279419,0.9658225774765015,1.1603763103485107,0.8567169308662415,0.8942331075668335,1.0531094074249268,0.9882453680038452,0.7927987575531006,0.6477997303009033,10487.0224609375,1.0487022399902344,0.06144923344254494,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.004,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2849,1.1095528602600098,1.0396828651428223,1.0992443561553955,0.9901790022850037,1.1650234460830688,1.0907102823257446,1.1503262519836426,0.712675929069519,1.1764500141143799,1.217238426208496,0.9056342840194702,1.1462706327438354,1.1934845447540283,1.3789900541305542,1.104782223701477,0.9612188935279846,1.0166664123535156,0.963254451751709,1.0055345296859741,0.9311308860778809,0.5808814764022827,1.0740870237350464,1.0481617450714111,1.1157842874526978,1.1200345754623413,1.0922245979309082,1.1379096508026123,0.999643087387085,1.1383326053619385,1.1559349298477173,1.1767257452011108,1.1389274597167969,1.1057407855987549,1.1817439794540405,1.0564290285110474,1.309843897819519,1.111158013343811,1.215348482131958,1.1013716459274292,0.9917020797729492,0.8995426297187805,0.9412050843238831,1.177284836769104,1.3061524629592896,1.2760354280471802,1.2030189037322998,1.0161460638046265,1.1496608257293701,0.8887627124786377,0.9864116311073303,1.122066855430603,0.9719222784042358,0.7509884834289551,0.6734975576400757,10666.638671875,1.0666637420654297,0.03264971449971199,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0,1.0657724142074585,1.0666637420654297,56.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
